ID_event,Event_Type,Event_Description,Event_Strength,Geographic_Impact,Start_date,End_date,Precise_Date_Start,Precise_Date_End,Season,Chronological_precision,Lat,Lon,Modern_Location_Name,Ancient_Location_Name,Spatial_Precision,Extra_Notes,Paleoenvironmental_Comparison
401,1,Si indica una siccità nell'autunno del 1763 ad Acquaviva delle Fonti,2,1,1763,1763,,,Autunno,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
402,1,Si indica una siccità nell'aprile del 1765 ad Acquaviva delle Fonti,2,1,1765,1765,01/04/1765,30/04/1765,Primavera,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
403,1,Si indica una siccità nell'estate del 1767 ad Acquaviva delle Fonti,2,1,1767,1767,,,Estate,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
404,1,Si indica una siccità nella primavera e nell'estate del 1768 ad Acquaviva delle Fonti,2,1,1768,1768,,,Primavera/Estate,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
405,5,Si indica un'abbondante pioggia il 10 maggio 1755 ad Acquaviva delle Fonti dopo un periodo di siccità,1,1,1755,1755,10/05/1755,10/05/1755,Primavera,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
406,1,Si indica una siccità nella primavera del 1777 ad Acquaviva delle Fonti,2,1,1777,1777,,,Primavera,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
407,1,Si indica una siccità nella primavera del 1778 ad Acquaviva delle Fonti,2,1,1778,1778,,,Primavera,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
408,1,Si indica una siccità nell'estate del 1788 ad Acquaviva delle Fonti,2,1,1788,1788,,,Estate,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
409,1,Si indica una siccità tra il novembre e il dicembre del 1809 ad Acquaviva delle Fonti,2,1,1809,1809,1/11/1809,31/12/1809,Autunno/Inverno,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
410,1,Siccità tra il gennaio e il marzo del 1817 ad Acquaviva delle Fonti,2,1,1817,1817,01/01/1817,31/03/1817,Inverno/Primavera,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
411,9,Si indica un freddo eccessivo tra il gennaio e il marzo del 1808 ad Acquaviva delle Fonti,2,1,1808,1808,01/01/1808,31/03/1808,Inverno/Primavera,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
412,5,Si indicano precipitazioni importanti nel mese di agosto del 1808 ad Acquaviva delle Fonti tali da rovinare la vendemmia di settembre e da arrecare danni alle colture arboree in novembre,2,1,1808,1808,01/08/1808,30/08/1808,Estate,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
413,4,Si indicano grandinate nel mese di agosto del 1808 ad acquaviva delle Fonti tali da rovinare la vendemmia di settembre e da arrecare danni alle colture arboree in novembre,2,1,1808,1808,01/08/1808,30/08/1808,Estate,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
414,8,Si indica un calore eccessivo nell'estate del 1809 ad Acquaviva delle Fonti tale da causare incendi per autocombustione nei parchi e nelle macchie,2,1,1809,1809,,,Estate,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
415,9,Inverno rigido nel 1810 ad Acquaviva delle Fonti,2,1,1810,1810,,,Inverno,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
416,7,Invasione di cavallette tra la primavera del 1810 e il 1814 ad Acquaviva delle Fonti,2,1,1810,1814,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
417,7,Invasione di cavallette nell'estate del 1809 ad Acquaviva delle Fonti,2,1,1809,1809,,,Estate,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
418,10,Un forte vento di libeccio in Puglia nel 1813 ebbe modo di uccidere le cavallette,2,1,1813,1813,,,,3,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
419,9,Freddo eccessivo durante l'estate del 1816 ad Acquaviva delle Fonti,2,1,1816,1816,,,Estate,4,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
420,9,Freddo eccessivo tra il gennaio e il marzo del 1817 ad Acquaviva delle Fonti,2,1,1817,1817,01/01/1817,31/03/1817,Inverno/Primavera,5,40.89674921,16.84723617,Acquaviva delle Fonti,,TRUE,,
421,7,Lo studioso Giuseppe Maria Giovene descrive un'invasione di cavallette nel 1812 a Lecce,2,1,1812,1812,,,,3,40.35,18.17,Lecce,,TRUE,,
422,7,Lo studioso Giuseppe Maria Giovene descrive l'invasione di vermi che nel 1791 distrusse gli ulivi nelle provincie di Otranto e Bari,2,3,1791,1791,,,,3,,,Terra d'Otranto/Terra di Bari,,FALSE,,
423,5,Lo studioso Giovene indica delle forti precipitazioni in Puglia nel novembre del 1787 tali da arrivare a 6 pollici e 4/12 di linea ,2,4,1787,1787,01/11/1787,30/11/1787,Autunno,5,,,Puglia,Apulia,FALSE,,
424,9,Lo studioso Giovene indica una gelata nel 1748 in Puglia,2,3,1748,1748,,,,3,,,Puglia,Apulia,FALSE,,
425,9,Lo studioso Giovene indica una gelata nel 1755 in Puglia,2,3,1755,1755,,,,3,,,Puglia,Apulia,FALSE,,
426,9,Lo studioso Giovene indica una gelata nel 1769 in Puglia,2,3,1769,1769,,,,3,,,Puglia,Apulia,FALSE,,
427,9,Lo studioso Giovene indica una gelata nel 1770 in Puglia,2,3,1770,1770,,,,3,,,Puglia,Apulia,FALSE,,
428,9,Lo studioso Giovene indica una gelata nel febbraio del 1782 in Puglia,2,3,1782,1782,01/02/1782,28/02/1782,Inverno,5,,,Puglia,Apulia,FALSE,,
429,9,Lo studioso Giovene indica nel gennaio del 1789 degli straodinari geli e freddi in Puglia,2,3,1789,1789,01/01/1789,,Inverno,5,,,Puglia,Apulia,FALSE,,
430,9,Lo studioso Giovene rileva all'8 febbraio 1789 un forte gelo in Puglia,2,3,1789,1789,08/02/1789,08/02/1789,Inverno,5,,,Puglia,Apulia,FALSE,,
431,5,Lo studioso Giovene indica al 12 di febbraio delle abbondantissime piogge,2,3,1789,1789,12/02/1789,12/02/1789,Inverno,5,,,Puglia,Apulia,FALSE,,
432,7,Lo studioso Giovene descrive un'invasione di cavallette nell'estate del 1789 in Puglia tale da distruggere le coltivazioni arboree,2,3,1789,1789,,,Estate,4,,,Puglia,Apulia,FALSE,,
433,2,Lo studioso Giovene indica nel marzo del 1789 una grave carestia prodotta dal poco raccolto dell'anno precedente,2,3,1789,1789,01/03/1789,31/03/1789,Inverno/Primavera,5,,,Puglia,Apulia,FALSE,,
434,10,"Lo studioso Giovene indica nell'autunno del 1789, in particolare tra l'11 e il 12 ottobre, il soffio di venti furiosi in Puglia",2,3,1789,1789,11/10/1789,12/10/1789,Autunno,5,,,Puglia,Apulia,FALSE,,
435,5,Lo studioso Giovene indica che l'ottobre e il novembre del 1789 in Puglia furono mesi molto piovosi ,2,3,1789,1789,01/10/1789,30/11/1789,Autunno,5,,,Puglia,Apulia,FALSE,,
436,9,"Lo studioso Giovene indica che alla fine di novembre del 1789 vi fu un freddo eccessivo in Puglia con nevicate, in particolare presso San Severo, tale da seccare gli ulivi",2,1,1789,1789,26/11/1789,28/11/1789,Autunno,5,41.68,15.37,San Severo,,TRUE,,
437,5,Lo studioso Giovene rileva abbondanti precipitazioni a Molfetta nella primavera del 1790,2,1,1790,1790,,,Primavera,4,41.2,16.59,Molfetta,,TRUE,,
438,5,Lo studioso Giovene rileva abbondanti precipitazioni ad Altamura nella primavera del 1790,2,1,1790,1790,,,Primavera,4,40.82,16.55,Altamura,,TRUE,,
439,10,Lo studioso Giovene rileva come i venti fecero molti danni al frumento tra il gennaio e il marzo del 1790 in Puglia,2,3,1790,1790,01/01/1790,31/03/1790,Inverno/Primavera,5,,,Puglia,Apulia,FALSE,,
440,9,"Lo studioso Giovene indica al 7 aprile del 1790 un freddo eccessivo in Puglia tale da danneggiare i primi fiori delle fave, i frutti dei mandorli  e in anche luoghi anche le piante frumentacee",2,3,1790,1790,7/4/1790,7/4/1790,Primavera,5,,,Puglia,Apulia,FALSE,,
441,7,Lo studioso Giovene indica un'invasione di cavallette tra l'aprile e il maggio del 1790 in Puglia,2,3,1790,1790,01/07/1790,31/05/1790,Primavera,5,,,Puglia,Apulia,FALSE,,
442,5,Lo studioso Giovene rileva tra il maggio e il giugno del 1790 delle forti precipitazioni in Puglia che portarono devastazione in molti luoghi della Puglia,2,3,1790,1790,01/05/1790,30/06/1790,Primavera/Estate,5,,,Puglia,Apulia,FALSE,,
443,4,Lo studioso Giovene rileva tra il maggio e il giugno del 1790 delle forti grandinate in Puglia che portarono devastazione in molti luoghi della Puglia,2,3,1790,1790,01/05/1790,30/06/1790,Primavera/Estate,5,,,Puglia,Apulia,FALSE,,
444,5,"Lo studioso Giovene rileva forti precipitazione al 23 di settembre del 1790 a Taranto tale da danneggiare case, le piante di cotone e le vigne",2,1,1790,1790,23/09/1790,23/09/1790,Autunno,5,40.46,17.26,Taranto,,TRUE,,
445,10,Lo studioso Giovene rileva un forte vento tra il 26 e il 27 settembre del 1790 in Puglia,2,3,1790,1790,26/09/1790,27/09/1790,Autunno,5,,,Puglia,Apulia,FALSE,,
446,10,"Lo studioso Giovene rileva un forte vento a Taranto al 12 ottobre 1790 tale da rovinare gli uliveti, spiantare interi alberi e devastando case e fabbriche",2,1,1790,1790,12/10/1790,12/10/1790,Autunno,5,40.46,17.26,Taranto,,TRUE,,
447,10,Lo studioso Giovene rileva un forte vento a Taranto al 31 di ottobre del 1790 tale da recare gravi danni alla campagna,2,1,1790,1790,31/01/1790,31/01/1790,Autunno,5,40.46,17.26,Taranto,,TRUE,,
448,17,Lo studioso Giovene indica un'invasione di topi nell'ottobre del 1790 in Puglia tale da recare molti danni ai campi di grano e di legumi,2,3,1790,1790,01/10/1790,31/10/1790,Autunno,5,,,Puglia,Apulia,FALSE,,
449,10,Lo studioso Giovene rileva un fortissimo vento da nord-ovest il 31 gennaio del 1791 a Molfetta,1,1,1791,1791,31/01/1791,31/01/1791,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
450,10,Lo studioso Giovene rileva che al 22 marzo del 1791 in Ariano vi fu un vento fortissimo tale da recare molti danni in campagna,2,1,1791,1791,22/03/1791,22/03/1791,Primavera,5,41.15,15.08,Ariano,,TRUE,,
451,17,"Lo studioso Giovene descrive l'invasione di topi nell'aprile del 1791, in particolare nella parte orientale della Terra di Bari, tale da recare danno ai campi di grano e alle piante arboree",2,3,1791,1791,01/04/1791,30/04/1791,Primavera,5,,,Terra di Bari,,FALSE,,
452,10,Lo studioso Giovene rileva come al 23 giugno 1791 vi furono venti forti a Molfetta,1,1,1791,1791,23/06/1791,23/06/1791,Estate,5,41.2,16.59,Molfetta,,TRUE,,
453,5,"Lo studioso Giovene rileva come tra il 2 luglio e l'agosto del 1791 vi furono forti precipitazioni con tuoni, lampi e fulmini e anche grandine a Molfetta",1,1,1791,1791,02/07/1791,31/08/1791,Estate,5,41.2,16.59,Molfetta,,TRUE,,
454,4,"Lo studioso Giovene rileva come tra il 2 luglio e l'agosto del 1791 vi furono forti precipitazioni con tuoni, lampi e fulmini e anche grandine a Molfetta",1,1,1791,1791,02/07/1791,31/08/1791,Estate,5,41.2,16.59,Molfetta,,TRUE,,
455,4,Lo studioso Giovene indica come al 14 luglio 1791 vi fu una grossa grandinata a Trani,2,1,1791,1791,14/07/1791,14/07/1791,Estate,5,41.27,16.41,Trani,,TRUE,,
456,5,Lo studioso Giovene rileva delle forti precipitazioni a Taranto al 15 di luglio 1791,2,1,1791,1791,15/07/1791,15/07/1791,Estate,5,40.46,17.26,Taranto,,TRUE,,
457,5,Lo studioso Giovene rileva delle forti precipitazioni ad Altamura al 15 di luglio 1791,2,1,1791,1791,15/07/1791,15/07/1791,Estate,5,40.82,16.55,Altamura,,TRUE,,
458,4,Lo studioso Giovene indica una forte grandinata a Molfetta tra il 17 e il 18 luglio del 1791,2,1,1791,1791,17/07/1791,18/07/1791,Estate,5,41.2,16.59,Molfetta,,TRUE,,
459,1,Lo studioso Giovene rileva una siccità tra il settembre e l'ottobre del 1791 nella Puglia Daunia (Capitanata ecc.),2,3,1791,1791,01/09/1791,31/10/1791,Estate/Autunno,5,,,Capitanata ecc.,,FALSE,,
460,5,Lo studioso Giovene indica delle fonti precipitazioni a Molfetta nell'estate del 1791,2,3,1791,1791,,,Estate,4,41.2,16.59,Molfetta,,TRUE,,
461,10,Lo studioso Giovene rileva ai giorni 15 e 16 ottobre 1791 dei forti venti a Molfetta,2,1,1791,1791,15/10/1791,16/10/1791,Autunno,5,41.2,16.59,Molfetta,,TRUE,,
462,5,Lo studioso Giovene rileva ai giorni 15 e 16 ottobre 1791 delle forti precipitazioni a Molfetta,2,1,1791,1791,15/10/1791,16/10/1791,Autunno,5,41.2,16.59,Molfetta,,TRUE,,
463,7,Lo studioso Giovene rileva un'invasione di vermi nel settembre del 1791 a Molfetta,2,1,1791,1791,01/09/1791,30/09/1791,Estate/Autunno,5,41.2,16.59,Molfetta,,TRUE,,
464,5,Lo studioso Giovene rileva delle forte precipitazioni al 9 di gennaio 1792 a Molfetta,2,1,1792,1792,09/01/1792,09/01/1792,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
465,10,Lo studioso Giovene rileva un forte vento al 9 di gennaio 1792 a Molfetta tale da spiantare alberi e far cadere alcuni tetti,2,1,1792,1792,09/01/1792,09/01/1792,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
466,1,Lo studioso Giovene rileva un periodo di siccità nel mese di febbraio del 1792 a Molfetta,2,1,1792,1792,01/02/1792,28/02/1792,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
467,10,Lo studioso Giovene rileva dei forti venti tra il 14 e il 21 febbraio 1792 a Molfetta tali da recare danni ai campi di frumento,2,1,1792,1792,14/02/1792,21/02/1792,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
468,8,Lo studioso Giovene rileva un calore eccessivo a Molfetta che si fece sentire in particolare tra il 20 e il 21 febbraio 1792 a Molfetta,2,1,1792,1792,20/02/1792,21/02/1792,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
469,1,Lo studioso Giovene rileva un periodo di siccità tra l'aprile e il maggio del 1792 a Molfetta,2,1,1792,1792,01/04/1792,31/05/1792,Primavera,5,41.2,16.59,Molfetta,,TRUE,,
470,10,Lo studioso Giovene indica un vento forte al 26 giugno 1792 a Molfetta,1,1,1792,1792,26/06/1792,26/06/1792,Estate,5,41.2,16.59,Molfetta,,TRUE,,
471,5,Lo studioso Giovene rileva delle forti precipitazioni al 29 di giugno 1792 a Molfetta,2,1,1792,1792,29/06/1792,29/06/1792,Estate,5,41.2,16.59,Molfetta,,TRUE,,
472,10,Lo studioso Giovene rileva del forte vento al 29 di giugno 1792 a Molfetta,2,1,1792,1792,29/06/1792,29/06/1792,Estate,5,41.2,16.59,Molfetta,,TRUE,,
473,1,Lo studioso Giovene indica una siccità nella primavera del 1792 in molte zone della Puglia,2,3,1792,1792,,,Primavera,4,,,Puglia,Apulia,FALSE,,
474,8,Lo studioso Giovene rileva un calore eccessivo nel giugno del 1792 a Molfetta,2,1,1792,1792,01/06/1792,30/06/1792,Primavera/Estate,5,41.2,16.59,Molfetta,,TRUE,,
475,5,"Lo studioso Giovene rileva delle forti precipitazioni nell'agosto del 1792, in particolare nella zona del Gargano",2,2,1792,1792,01/08/1792,30/08/1792,Estate,5,41.73594458,15.76803966,Gargano,,FALSE,,
476,10,Lo studioso Giovene indica una forte tempesta tra il 21 e il 22 dicembre 1792 a Molfetta,1,1,1792,1792,21/12/1792,22/12/1792,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
477,10,Lo studioso Giovene indica un forte uragano al 22 dicembre 1792 a Gallipoli tale da far naufragare numerose navi presso il porto,2,1,1792,1792,22/12/1792,22/12/1792,Inverno,5,40.05,17.99,Gallipoli,,TRUE,,
478,2,Lo studioso Giovene indica una grande carestia nell'inverno e nella primavera del 1793 in Puglia,2,3,1793,1793,,,Inverno/Primavera,4,,,Puglia,Apulia,FALSE,,
479,10,Lo studioso Giovene rileva un forte vento all'8 gennaio 1793 a Molfetta,1,1,1793,1793,08/01/1793,08/01/1793,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
480,5,"Lo studioso Giovene rileva delle abbondanti precpitazioni nel marzo del 1793, nella provincia di Bari e soprattutto nella Iapigia, dove arrecarono danno ai campi di frumento ",2,2,1793,1793,01/03/1793,31/03/1793,Inverno/Primavera,5,41.11526614,16.88358331,Terra di Bari/Iapigia,,FALSE,,
481,9,Lo studioso Giovene rileva come il freddo eccessivo nell'aprile del 1793 ebbe modo di arrecare danno ai campi di grano della Puglia Daunia,2,2,1793,1793,01/04/1793,30/04/1793,Primavera,5,,,Capitanata ecc.,,FALSE,,
482,10,Lo studioso Giovene rileva un fortissimo vento a Molfetta al 31 maggio 1793,2,1,1793,1793,31/05/1793,31/05/1793,Primavera,5,41.2,16.59,Molfetta,,TRUE,,
483,4,Lo studioso Giovene indica una grande nevicata tra il 1° e il 2 giugno 1793 a Molfetta,2,1,1793,1793,01/06/1793,02/06/1793,Primavera,5,41.2,16.59,Molfetta,,TRUE,,
484,5,Lo studioso Giovene indica delle forti precipitazioni tra il 27 e il 30 settembre 1793 nella Iapigia,2,2,1793,1793,27/09/1793,30/09/1793,Autunno,5,"41.11526614220311,",16.88358331,Iapigia,,FALSE,,
485,10,Lo studioso Giovene indica dei forti venti tra il 27 e il 30 settembre 1793 nella Iapigia tali da sradicare gli alberi,2,2,1793,1793,27/09/1793,30/09/1793,Autunno,5,"41.11526614220311,",16.88358331,Iapigia,,FALSE,,
486,4,Lo studioso Giovene indica delle grandinate tra il 27 e il 30 settembre 1793 nella Iapigia,2,2,1793,1793,27/09/1793,30/09/1793,Autunno,5,41.11526614,16.88358331,Iapigia,,FALSE,,
487,5,Lo studioso Giovene rileva un forte temporale al 4 di novembre del 1793 a Molfetta,2,1,1793,1793,04/11/1793,04/11/1793,Autunno,5,41.2,16.59,Molfetta,,TRUE,,
488,10,Lo studioso Giovene rileva un forte vento al 4 di novembre del 1793 a Molfetta,2,1,1793,1793,04/11/1793,04/11/1793,Autunno,5,41.2,16.59,Molfetta,,TRUE,,
489,9,Lo studioso Giovene rileva un grande freddo al 4 di novembre del 1793 a Molfetta,2,1,1793,1793,04/11/1793,04/11/1793,Autunno,5,41.2,16.59,Molfetta,,TRUE,,
490,10,Lo studioso Giovene rileva al 5 di marzo 1794 un vento molto forte tale da sollevare le persone da terra a Molfetta,2,1,1794,1794,05/03/1794,05/03/1794,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
491,1,Lo studioso Giovene indica al marzo del 1794 una siccità a Molfetta,1,1,1794,1794,01/03/1794,31/03/1794,Inverno/Primavera,5,41.2,16.59,Molfetta,,TRUE,,
492,5,Lo studioso Giovene rileva dei forti temporali avvenuti nel 1794 tali che a Celenza i fulmini colpirono circa otto persone,2,1,1794,1794,,,,3,41.56048603,14.9819335,Celenza,,TRUE,,
493,4,Lo studioso Giovene rileva delle forti grandinate nel 1794 in Puglia,2,3,1794,1794,,,,3,,,Puglia,Apulia,FALSE,,
494,5,Lo studioso Giovene rileva delle forti precipitazioni al 12 giugno 1794 in tutto il Regno,2,4,1794,1794,12/06/1794,12/06/1794,Primavera,5,,,Regno,Regnum,FALSE,,
495,8,"Lo studioso Giovene indica un caldo eccessivo in Puglia, in particolare a Taranto, nella primavera del 1794",2,1,1794,1794,,,Primavera,5,40.46,17.26,Taranto,,TRUE,,
496,1,Lo studioso Giovene rileva una siccità tra il marzo e l'aprile del 1794 a Molfetta e nelle province limitrofe,2,1,1794,1794,01/03/1794,30/04/1794,Inverno/Primavera,5,41.2,16.59,Molfetta,,TRUE,,
497,7,Lo studioso Giovene indica un'invasione di cavallette nella primavera del 1794 a Molfetta che ebbe modo di attaccare gli ulivi,2,1,1794,1794,,,Primavera,4,41.2,16.59,Molfetta,,TRUE,,
498,8,Lo studioso Giovene rileva un caldo eccessivo al 14 di febbraio 1795 a Molfetta,2,1,1795,1795,14/02/1795,14/02/1795,Inverno,5,41.2,16.59,Molfetta,,TRUE,,
499,7,Lo studioso Giovene indica un'invasione di cavallette nell'aprile del 1795 a Molfetta tale da arrecare molti danni alle viti,2,1,1795,1795,01/04/1795,30/04/1795,Primavera,5,41.2,16.59,Molfetta,,TRUE,,
500,9,Lo studioso Giovene indica un freddo eccessivo tra il 13 e il 14 maggio del 1795 a Molfetta,2,1,1795,1795,13/05/1795,14/05/1795,Primavera,5,41.2,16.59,Molfetta,,TRUE,,
501,1,Lo studioso Giovene rileva un periodo di siccità durata tutta l'estate del 1795 a Molfetta,2,1,1795,1795,,,Estate,4,41.2,16.59,Molfetta,,TRUE,,
502,10,"Lo studioso Giovene indica una tromba d'aria formatasi il 5 settembre 1795 nell'Adriatico per poi arrivare a Bisceglie, la quale fece moltissimi danni nelle campagne",2,1,1795,1795,05/09/1795,05/09/1795,Estate,5,41.24,16.5,Bisceglie,,TRUE,,
503,1,Lo studioso Giovene indica una siccità tra il maggio e il luglio del 1796 in Puglia,2,3,1796,1796,01/05/1796,31/07/1796,Primavera/Estate,5,,,Puglia,Apulia,FALSE,,
504,4,Lo studioso Giovene indica una gran pioggia con fulmini al 1° ottobre 1796 a Molfetta,1,1,1796,1796,1/10/1796,1/10/1796,Autunno,5,41.2,16.59,Molfetta,,TRUE,,
505,5,Lo studioso Giovene indica una forte grandinata al 1° ottobre 1796 a Molfetta,1,1,1796,1796,1/10/1796,1/10/1796,Autunno,5,41.2,16.59,Molfetta,,TRUE,,
506,10,Lo studioso Giovene indica un forte vento al 1° ottobre 1796 a Molfetta,1,1,1796,1796,1/10/1796,1/10/1796,Autunno,5,41.2,16.59,Molfetta,,TRUE,,
507,5,Lo studioso Giovene indica delle forti precipitazioni tra la notte del 20 e il 23 ottobre 1796 a Molfetta,2,1,1796,1796,20/10/1796,23/10/1796,Autunno,5,41.2,16.59,Molfetta,,TRUE,,
508,5,"Lo studioso Giovene indica al 7 novembre 1796 delle forti precipitazioni a Molfetta, Ariano e in generale in Puglia",2,1,1796,1796,7/11/1796,7/11/1796,Autunno,5,41.2,16.59,Molfetta,,TRUE,,
509,10,"Lo studioso Giovene indica al 7 novembre 1796 dei forti venti a Molfetta, Ariano e in generale in Puglia",2,1,1796,1796,7/11/1796,7/11/1796,Autunno,5,41.2,16.59,Molfetta,,TRUE,,
510,9,Lo studioso Giovene rileva un freddo eccessivo nel dicembre del 1796 a Molfetta e Ariano,2,1,1796,1796,01/12/1796,31/12/1796,Autunno/Inverno,5,41.2,16.59,Molfetta,,TRUE,,
511,4,Lo studioso Giovene indica delle forti nevicate nel dicembre del 1796 a Molfetta e Ariano,2,1,1796,1796,01/12/1796,31/12/1796,Autunno/Inverno,5,41.2,16.59,Molfetta,,TRUE,,
512,5,Lo studioso Giovene rileva delle forti precipitazioni nel marzo del 1797 in Puglia,2,3,1797,1797,01/03/1797,31/03/1797,Inverno/Primavera,5,,,Puglia,Apulia,FALSE,,
513,10,Lo studioso Giovene indica un forte turbine al 20 marzo 1797 ad Ariano che ebbe modo di sradicare numerosi alberi,2,1,1797,1797,20/03/1797,20/03/1797,Inverno,5,41.15,15.08,Ariano,,TRUE,,
514,2,Si indica una grave carestia nel 1811 ad Acquaviva delle Fonti,2,1,1811,1811,,,,3,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
515,2,Si indica una grave carestia tra il 1815 e il 1817 ad Acquaviva delle Fonti,2,1,1815,1817,,,,3,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
516,7,Si indica un'invasione di cavallette tra il 1757 e il 1759 in Terra di Bari,2,1,1757,1759,,,,3,,,Terra di Bari,,FALSE,,
517,7,Si indica un'invasione di cavallette nel luglio del 1692 a Bisceglie,2,1,1692,1692,01/07/1692,31/07/1692,Estate,5,41.24,16.5,Bisceglie,,TRUE,,
518,7,Si indica un'invasione di cavallette nel luglio del 1693 a Monopoli,2,1,1693,1693,01/07/1693,31/07/1693,Estate,5,40.95,17.29,Monopoli,,TRUE,,
519,7,Si indica un'invasione di cavallette nel maggio del 1711 a Bisceglie,2,1,1711,1711,01/05/1711,31/05/1711,Primavera,5,41.24,16.5,Bisceglie,,TRUE,,
520,7,Si indica un'invasione di cavallette nell'agosto del 1726 ad Acquaviva delle Fonti che ebbe modo di provocare danni ai vigneti,2,1,1726,1726,01/08/1726,31/08/1726,Estate,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
521,7,Si indica un'invasione di cavallette nell'aprile del 1729 ad Acquaviva delle Fonti,2,1,1729,1729,01/04/1729,30/04/1729,Primavera,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
522,7,"Si indica un'invasione di cavallette nel 1750 in Puglia, in particolare a Foggia",2,1,1750,1750,,,,3,41.46,15.54,Foggia,,TRUE,,
523,7,Si indica un'invasione di cavallette tra il 1756 e il 1757 ad Acquaviva delle Fonti,2,1,1756,1757,,,,3,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
524,7,Si indica un'invasione di cavallette tra l'aprile e il giugno 1758 ad Acquaviva delle Fonti,2,1,1758,1758,01/04/1758,30/06/1758,Primavera/Estate,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
525,7,Si indica un'invasione di cavallette tra il maggio e il giugno del 1758 a Bisceglie,2,1,1758,1758,01/05/1758,30/06/1758,Primavera/Estate,5,41.24,16.5,Bisceglie,,TRUE,,
526,7,Si indica un'invasione di cavallette nel maggio del 1758 a Molfetta,2,1,1758,1758,01/05/1758,31/05/1758,Primavera,5,41.2,16.59,Molfetta,,TRUE,,
527,7,Si indica un'invasione di cavallette nell'agosto del 1758 a Foggia,2,1,1758,1758,01/08/1758,30/08/1758,Estate,5,41.46,15.54,Foggia,,TRUE,,
528,7,Si indica un'invasione di cavallette nel 1760 in Puglia,2,3,1760,1760,,,,3,,,Puglia,Apulia,FALSE,,
529,7,Si indica un'invasione di cavallette tra il 1760 e il 1763 ad Acquaviva delle Fonti,2,1,1760,1763,,,,3,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
530,17,Si indica un'invasione di topi nel febbraio e nel giugno del 1763 ad Acquaviva delle Fonti,2,1,1763,1763,01/02/1763,30/06/1763,Inverno/Primavera/Estate,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
531,5,Si indicano delle forti precipitazioni nel marzo e nel giugno del 1763 ad Acquaviva delle Fonti tali da compromettere completamente il raccolto,2,1,1763,1763,01/03/1763,30/06/1763,Inverno/Primavera/Estate,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
532,7,Si indica un'invasione di cavallette nel Tavoliere delle Puglie nel luglio del 1776,2,2,1776,1776,01/07/1776,31/07/1776,Estate,5,41.50008704,15.48277023,Tavoliere delle Puglie,,FALSE,,
533,7,Si indica un'invasione di cavallette nel Tavoliere delle Puglie tra il 1781 e il 1783,2,2,1781,1783,,,,3,41.50008704,15.48277023,Tavoliere delle Puglie,,FALSE,,
534,7,Si indica un'invasione di cavallette in Puglia nel 1781,2,3,1781,1781,,,,3,,,Puglia,Apulia,FALSE,,
535,7,Si indica un'invasione di cavallette a Trani nell'agosto del 1781,2,1,1781,1781,01/08/1781,30/08/1781,Estate,5,41.27,16.41,Trani,,TRUE,,
536,7,Si indica un'invasione di cavallette nel mese di maggio del 1781 ad Acquaviva delle Fonti,2,1,1781,1781,01/05/1781,31/05/1781,Primavera,5,40.89684642,16.84607886,Acquaviva delle Fonti,,TRUE,,
